category_ja,category_parent_ja,origin_ja,taxon_group_ja,family_ja,scientific_name,vernacular_name_ja,ias_law_status_ja,establishment_stage_ja,selection_reason_ja,problem_area_ja,kingdom_sheet_ja,note_ja,source_id,source_ref
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Conyza parva,ケナシヒメムカシヨモギ（ケナシムカシヨモギ）,,分布拡大期～まん延期,Ⅳ,海浜,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=167
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Coreopsis tinctoria,ハルシャギク,,分布拡大期～まん延期,Ⅳ,湿地、河原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=168
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Erigeron annuus,ヒメジョオン,*,分布拡大期～まん延期,Ⅱ、Ⅳ,山地や亜高山帯の草原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=169
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Erigeron karvinskianus,ペラペラヨメナ(ペラペラヒメジョオン、メキシコヒナギク、エリゲロン・カルビンスキアヌス、源平小菊、ゲンペイコギク),,分布拡大期～まん延期,Ⅳ,海岸や川岸の岩場,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=170
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Eupatorium rugosum,マルバフジバカマ（ユーパトリウム・チョコレート）,,分布拡大期～まん延期,Ⅳ,二次林やスギ林の林床,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=171
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Hieracium aurantiacum,コウリンタンポポ（エフデタンポポ）,,分布拡大期～まん延期,Ⅱ、Ⅳ,寒冷地や亜高山帯の自然草原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=172
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Hieracium caespitosum,キバナコウリンタンポポ（ノハラタンポポ、キバナノコリンタンポポ）,,定着初期／限定分布,Ⅱ、Ⅳ,寒冷地や亜高山帯の自然草原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=173
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Leucanthemum vulgare,フランスギク,,分布拡大期～まん延期,Ⅱ、Ⅳ,亜高山帯,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=174
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Rudbeckia hirta var. pulcherrima,アラゲハンゴンソウ（キヌガサギク、ルドベキア・ヒルタ、グロリオサ・デージー）,,分布拡大期～まん延期,Ⅱ、Ⅳ,湿原、自然草原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=175
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Xanthium canadense,オオオナモミ,*,分布拡大期～まん延期,Ⅰ、Ⅳ、Ⅴ,オナモミの生育地や河川敷,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=176
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ユリ,Lilium × formologi,シンテッポウユリ（新鉄砲ユリ、タカサゴユリ）,,分布拡大期～まん延期,Ⅰ,絶滅危惧種のウケユリなど、交雑のおそれのあるユリ属の生育地周辺,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=177
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ユリ,Ipheion uniflorum,ハナニラ（セイヨウアマナ）,,分布拡大期～まん延期,Ⅳ,里草地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=178
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,アヤメ,Crocosmia x crocosmiiflora,ヒメヒオウギズイセン（ヒメヒオオギズイセン、モントブレチア）,,分布拡大期～まん延期,Ⅳ,河川敷、海岸や山地の草原、二次林林床,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=179
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イネ,Andropogon virginicus,メリケンカルカヤ,*,分布拡大期～まん延期,Ⅳ,雑木林、草地、河川敷,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=180
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イネ,Anthoxanthum odoratum,ハルガヤ（スイートバーナルグラス）,,分布拡大期～まん延期,Ⅳ,里草地や山地草原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=181
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イネ,Cortaderia selloana,シロガネヨシ（パンパスグラス）,,分布拡大期～まん延期,Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=182
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イネ,Panicum dichotomiflorum,オオクサキビ,,分布拡大期～まん延期,Ⅳ,湿地や河川敷,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=183
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イネ,Paspalum distichum var. distichum,キシュウスズメノヒエ（カリマタスズメノヒエ）,*,分布拡大期～まん延期,Ⅳ、Ⅴ,湿地や池沼,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=184
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イネ,Sorghum halepense,セイバンモロコシ（ジョンソングラス）,,分布拡大期～まん延期,Ⅳ,河川敷、草原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=185
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,カヤツリグサ,Carex scoparia,アメリカヤガミスゲ,,分布拡大期～まん延期,Ⅳ,湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=186
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,タデ,Fallopia multiflora,ツルドクダミ（カシュウ、何首烏）,,小笠原・南西諸島,Ⅱ、Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=187
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ヤマゴボウ,Rivina humilis,ジュズサンゴ,,小笠原・南西諸島,Ⅱ、Ⅳ,林床,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=188
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ツルムラサキ,Basella rubra,ツルムラサキ,,小笠原・南西諸島,Ⅱ、Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=189
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ムクロジ,Cardiospermum halicacabum var. microcarpum,コフウセンカズラ,,小笠原・南西諸島,Ⅱ、Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=190
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,アオイ,Hibiscus mutabilis,フヨウ,,小笠原・南西諸島,Ⅰ,サキシマフヨウの生育地周辺,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=191
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,トケイソウ,Passiflora foetida,クサトケイソウ（パッシフローラ・フォエティダ、ワイルドパッションフルーツ）,,小笠原・南西諸島,Ⅱ、Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=192
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,フトモモ,Syzygium jambos,フトモモ,,小笠原・南西諸島,Ⅳ,山地の渓流沿い,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=193
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,クマツヅラ,Stachytarpheta spp.,ナガボソウ属,,小笠原・南西諸島,Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=194
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キツネノマゴ,Ruellia brittoniana,ヤナギバルイラソウ（ムラサキイセハナビ、ルエリア・ブリトリアナ、リュエリア、メキシコペチュニア）,,小笠原・南西諸島,Ⅳ,湿地や河原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=195
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Ageratum conyzoides、A. houstinianum,カッコウアザミ、ムラサキカッコウアザミ（オオカッコウアザミ）、アゲラタム（総称名）,,小笠原・南西諸島,Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=196
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Bidens pilosa var. radiata,タチアワユキセンダングサ（オオバナセンダングサ）,*,小笠原・南西諸島,Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=197
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Chromolaena odorata,ヒマワリヒヨドリ,*,小笠原・南西諸島,Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=198
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Pluchea odorata,タワダギク,,小笠原・南西諸島,Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=199
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イネ,Paspalum dilatatum,シマスズメノヒエ（ダリスグラス）,,小笠原・南西諸島,Ⅳ,里草地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=200
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イネ,Paspalum urvillei,タチスズメノヒエ（ベイジーグラス）,,小笠原・南西諸島,Ⅳ、Ⅴ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=201
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イネ,Saccharum formosanum var. pollinioides,ムラサキタカオススキ,,小笠原・南西諸島,Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=202
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ヤシ,Calamus sp.,トウ属の一種（カラムス）,,小笠原・南西諸島,Ⅳ,自然林,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=203
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ショウガ,Hedychium coronarium,ハナシュクシャ（シュクシャ、バタフライジンジャー）,,小笠原・南西諸島,Ⅱ、Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=204
適切な管理が必要な産業上重要な外来種（産業管理外来種）,適切な管理が必要な産業上重要な外来種（産業管理外来種）,国外由来の外来種,植物,マタタビ,Actinidia chinensis var. deliciosa,キウイフルーツ（シナサルナシ）,,分布拡大期～まん延期,Ⅳ,森林,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=206
適切な管理が必要な産業上重要な外来種（産業管理外来種）,適切な管理が必要な産業上重要な外来種（産業管理外来種）,国外由来の外来種,植物,バラ,Eriobotrya japonica,ビワ（ヒワ）,,分布拡大期～まん延期,Ⅳ,石灰岩質の岩崖地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=207
適切な管理が必要な産業上重要な外来種（産業管理外来種）,適切な管理が必要な産業上重要な外来種（産業管理外来種）,国外由来の外来種,植物,マメ,Robinia pseudoacacia,ハリエンジュ（ニセアカシア）,*,分布拡大期～まん延期,Ⅱ、Ⅳ,河原、海岸林、リンゴ園の周辺,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=208
適切な管理が必要な産業上重要な外来種（産業管理外来種）,適切な管理が必要な産業上重要な外来種（産業管理外来種）,国外由来の外来種,植物,マメ,Vicia villosa ssp. vaillosa、V. villosa ssp. varia,外来クサフジ類（ビロードクサフジ（ヘアリーベッチ、シラゲクサフジ）、ナヨクサフジ（スムーズベッチ））,,分布拡大期～まん延期,Ⅳ,河川敷や山地草原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=209
適切な管理が必要な産業上重要な外来種（産業管理外来種）,適切な管理が必要な産業上重要な外来種（産業管理外来種）,国外由来の外来種,植物,イネ,Agrostis gigantea、Agrostis nigra,コヌカグサ（レッドトップ）、クロコヌカグサ,,分布拡大期～まん延期,Ⅰ、Ⅳ,河川敷、絶滅危惧種のヌカボ属の生育地周辺,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=210
適切な管理が必要な産業上重要な外来種（産業管理外来種）,適切な管理が必要な産業上重要な外来種（産業管理外来種）,国外由来の外来種,植物,イネ,Dactylis glomerata,カモガヤ（オーチャードグラス）,*,分布拡大期～まん延期,Ⅱ、Ⅳ,山地草原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=211
適切な管理が必要な産業上重要な外来種（産業管理外来種）,適切な管理が必要な産業上重要な外来種（産業管理外来種）,国外由来の外来種,植物,イネ,Festuca arundinacea,オニウシノケグサ（トールフェスク、ケンタッキー31フェスク）,*,分布拡大期～まん延期,Ⅱ、Ⅳ,里草地、河川堤防などの半自然草地、亜高山帯の草地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=212
適切な管理が必要な産業上重要な外来種（産業管理外来種）,適切な管理が必要な産業上重要な外来種（産業管理外来種）,国外由来の外来種,植物,イネ,Lolium spp.,ドクムギ属（イタリアンライグラス、ペレニアルライグラス等）,*,分布拡大期～まん延期,Ⅳ,河原や自然草原、ボウムギは海岸砂地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=213
適切な管理が必要な産業上重要な外来種（産業管理外来種）,適切な管理が必要な産業上重要な外来種（産業管理外来種）,国外由来の外来種,植物,イネ,Phleum pratense,オオアワガエリ（チモシー）,*,分布拡大期～まん延期,Ⅱ、Ⅳ,亜高山帯や山地の草原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=214
適切な管理が必要な産業上重要な外来種（産業管理外来種）,適切な管理が必要な産業上重要な外来種（産業管理外来種）,国外由来の外来種,植物,イネ,Phyllostachys edulis、Phyllostachys spp.,モウソウチクなどの竹類,,分布拡大期～まん延期,Ⅱ、Ⅳ、Ⅴ,二次林、自然林,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=215
適切な管理が必要な産業上重要な外来種（産業管理外来種）,適切な管理が必要な産業上重要な外来種（産業管理外来種）,国外由来の外来種,植物,イネ,Vulpia myuros,ナギナタガヤ（ネズミノシッポ）,,分布拡大期～まん延期,Ⅳ,海岸砂地、草原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=216
適切な管理が必要な産業上重要な外来種（産業管理外来種）,適切な管理が必要な産業上重要な外来種（産業管理外来種）,国外由来の外来種,植物,イネ,Panicum maximum,ギネアキビ（ギニアグラス、ギニアキビ、イヌキビ）,,小笠原・南西諸島,Ⅱ、Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=217
適切な管理が必要な産業上重要な外来種（産業管理外来種）,適切な管理が必要な産業上重要な外来種（産業管理外来種）,国外由来の外来種,植物,イネ,Paspalum notatum,アメリカスズメノヒエ（バヒアグラス、オニスズメノヒエ）,,小笠原・南西諸島,Ⅱ、Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=218
適切な管理が必要な産業上重要な外来種（産業管理外来種）,適切な管理が必要な産業上重要な外来種（産業管理外来種）,国外由来の外来種,植物,イネ,Pennisetum purpureum,ナピアグラス（ネピアグラス、エレファントグラス、ペルーグラス）,,小笠原・南西諸島,Ⅱ、Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=219
侵入予防外来種,定着を予防する外来種（定着予防外来種）,国内由来の外来種・国内に自然分布域を持つ国外由来の外来種,植物,イワヅタ,Caulerpa taxifolia,変異種のイチイヅタ（キラー海藻）,,国内由来の外来種,Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=227
緊急対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国内由来の外来種・国内に自然分布域を持つ国外由来の外来種,植物,トウダイグサ,Bischofia javanica,小笠原諸島・奄美諸島などのアカギ,,国内由来の外来種,Ⅱ、Ⅳ,小笠原諸島や奄美諸島,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=230
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国内由来の外来種・国内に自然分布域を持つ国外由来の外来種,植物,マツ,Pinus luchuensis,小笠原諸島などのリュウキュウマツ（オキナワマツ）,,国内由来の外来種,Ⅱ、Ⅳ,小笠原諸島,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=232
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国内由来の外来種・国内に自然分布域を持つ国外由来の外来種,植物,クワ,Ficus microcarpa,小笠原諸島などのガジュマル,,国内由来の外来種,Ⅱ、Ⅳ,小笠原諸島の父島,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=233
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国内由来の外来種・国内に自然分布域を持つ国外由来の外来種,植物,クワ,Morus australis,小笠原諸島などのシマグワ,,国内由来の外来種,Ⅰ、Ⅱ、Ⅳ,小笠原諸島のオガサワラグワの生育地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=234
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国内由来の外来種・国内に自然分布域を持つ国外由来の外来種,植物,ケシ,Dicentra peregrina,白山などの高山帯のコマクサ,,国内由来の外来種,Ⅰ、Ⅱ、Ⅳ,白山、北海道の樽前山・羊蹄山・前天塩岳、白山、日光白根山,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=235
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国内由来の外来種・国内に自然分布域を持つ国外由来の外来種,植物,トウダイグサ,Vernicia cordata,屋久島などのアブラギリ（ドクエ）,,国内由来の外来種,Ⅰ、Ⅱ、Ⅳ,屋久島,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=236
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国内由来の外来種・国内に自然分布域を持つ国外由来の外来種,植物,オオバコ,Plantago asiatica,高山帯のオオバコ,,国内由来の外来種,Ⅰ、Ⅱ、Ⅳ,ハクサンオオバコが生育する白山や立山,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=237
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国内由来の外来種・国内に自然分布域を持つ国外由来の外来種,植物,タデ,Rumex japonicus,山地のギシギシ,,国内由来の外来種,Ⅰ、Ⅱ、Ⅳ,北海道、早池峰、立山など、希少種のギシギシ属の生育場所,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=239
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国内由来の外来種・国内に自然分布域を持つ国外由来の外来種,植物,ヤシ,Trachycarpus spp.,九州北部以北の森林内などのシュロ類,,国内由来の外来種,Ⅰ、Ⅳ,温暖な地域の森林,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=240
